datetime,timestamp,open,high,low,close,volume
2025-01-29 18:45:00+00:00,1738176300000,102754.76,103000.0,102748.46,102854.15,306.82576
2025-01-29 19:00:00+00:00,1738177200000,102854.14,102896.92,101650.75,102048.0,1187.50704
2025-01-29 19:15:00+00:00,1738178100000,102048.01,102048.99,101400.01,101547.87,557.28036
2025-01-29 19:30:00+00:00,1738179000000,101547.86,103999.0,101474.11,103448.29,2115.77321
2025-01-29 19:45:00+00:00,1738179900000,103448.45,103916.0,103173.6,103583.99,1014.91402
2025-01-29 20:00:00+00:00,1738180800000,103584.0,103769.0,102868.0,103443.44,788.86741
2025-01-29 20:15:00+00:00,1738181700000,103443.44,104689.17,103022.0,104364.59,1134.58717
2025-01-29 20:30:00+00:00,1738182600000,104365.99,104782.68,103945.75,104273.26,627.67146
2025-01-29 20:45:00+00:00,1738183500000,104273.26,104484.7,104016.84,104193.93,407.112
2025-01-29 21:00:00+00:00,1738184400000,104193.92,104371.97,103743.45,104216.79,708.36183
2025-01-29 21:15:00+00:00,1738185300000,104216.78,104374.68,103940.41,104111.0,368.17693
2025-01-29 21:30:00+00:00,1738186200000,104111.0,104393.93,103889.0,103899.39,245.28297
2025-01-29 21:45:00+00:00,1738187100000,103899.39,104087.42,103715.5,103741.11,192.14492
2025-01-29 22:00:00+00:00,1738188000000,103741.11,103831.56,103414.03,103523.79,212.32992
2025-01-29 22:15:00+00:00,1738188900000,103523.79,103771.29,103405.77,103771.28,132.41727
2025-01-29 22:30:00+00:00,1738189800000,103771.29,104010.94,103459.25,103485.44,306.90171
2025-01-29 22:45:00+00:00,1738190700000,103485.45,103676.0,103440.0,103492.06,64.16674
2025-01-29 23:00:00+00:00,1738191600000,103492.07,104121.98,103460.0,104121.98,265.82305
2025-01-29 23:15:00+00:00,1738192500000,104121.97,104344.64,103959.76,104194.64,161.56994
2025-01-29 23:30:00+00:00,1738193400000,104194.65,104205.0,103807.04,103823.56,115.33249
2025-01-29 23:45:00+00:00,1738194300000,103823.56,103944.0,103646.47,103733.24,111.72808
2025-01-30 00:00:00+00:00,1738195200000,103733.25,103818.69,103518.51,103576.45,278.19054
2025-01-30 00:15:00+00:00,1738196100000,103576.45,103715.59,103486.0,103546.0,106.91338
2025-01-30 00:30:00+00:00,1738197000000,103546.0,103789.39,103278.54,103638.3,230.79062
2025-01-30 00:45:00+00:00,1738197900000,103638.31,104123.36,103616.7,104026.04,181.62472
2025-01-30 01:00:00+00:00,1738198800000,104026.05,104162.15,103925.0,104162.15,105.51152
2025-01-30 01:15:00+00:00,1738199700000,104162.14,104499.0,104136.01,104372.22,229.42631
2025-01-30 01:30:00+00:00,1738200600000,104372.23,104555.0,104148.79,104336.0,329.26541
2025-01-30 01:45:00+00:00,1738201500000,104335.99,104363.93,104180.58,104264.15,109.56021
2025-01-30 02:00:00+00:00,1738202400000,104264.15,104279.49,103994.46,104122.0,129.14057
2025-01-30 02:15:00+00:00,1738203300000,104122.0,104360.13,104048.16,104360.13,157.72229
2025-01-30 02:30:00+00:00,1738204200000,104360.13,104595.34,104300.0,104393.81,297.8486
2025-01-30 02:45:00+00:00,1738205100000,104393.81,104668.35,104325.92,104663.19,239.05357
2025-01-30 03:00:00+00:00,1738206000000,104663.19,104748.0,104493.16,104724.11,201.1009
2025-01-30 03:15:00+00:00,1738206900000,104724.1,104724.11,104550.38,104683.55,167.76461
2025-01-30 03:30:00+00:00,1738207800000,104683.56,104944.45,104676.0,104904.81,261.76131
2025-01-30 03:45:00+00:00,1738208700000,104904.81,105300.0,104877.71,105196.0,851.22861
2025-01-30 04:00:00+00:00,1738209600000,105196.0,105288.63,104897.86,104972.01,214.7505
2025-01-30 04:15:00+00:00,1738210500000,104972.0,105162.78,104900.57,105069.61,148.89649
2025-01-30 04:30:00+00:00,1738211400000,105069.62,105182.35,104842.37,105182.34,157.80808
2025-01-30 04:45:00+00:00,1738212300000,105182.34,105595.81,105094.33,105478.0,337.37805
2025-01-30 05:00:00+00:00,1738213200000,105478.0,105520.0,105210.5,105373.94,266.39101
2025-01-30 05:15:00+00:00,1738214100000,105373.93,105480.16,105236.0,105304.76,116.41349
2025-01-30 05:30:00+00:00,1738215000000,105304.76,105364.0,105118.06,105188.03,122.39377
2025-01-30 05:45:00+00:00,1738215900000,105188.02,105375.71,104996.97,105375.7,300.70193
2025-01-30 06:00:00+00:00,1738216800000,105375.7,105580.16,105346.12,105506.02,245.1262
2025-01-30 06:15:00+00:00,1738217700000,105506.01,105506.01,105208.01,105212.76,92.45157
2025-01-30 06:30:00+00:00,1738218600000,105212.76,105297.59,105163.44,105181.77,108.39371
2025-01-30 06:45:00+00:00,1738219500000,105181.77,105245.28,105164.76,105184.37,106.53499
2025-01-30 07:00:00+00:00,1738220400000,105184.38,105348.0,104831.98,104895.71,230.49006
2025-01-30 07:15:00+00:00,1738221300000,104895.72,105071.8,104895.72,105007.97,100.64721
2025-01-30 07:30:00+00:00,1738222200000,105007.96,105007.97,104799.66,104913.46,133.22
2025-01-30 07:45:00+00:00,1738223100000,104913.46,105160.95,104873.31,105132.07,113.48788
2025-01-30 08:00:00+00:00,1738224000000,105132.07,105368.84,105004.84,105011.08,213.62875
2025-01-30 08:15:00+00:00,1738224900000,105011.07,105243.17,104925.26,105167.01,89.39997
2025-01-30 08:30:00+00:00,1738225800000,105167.01,105194.95,105014.9,105120.0,75.00874
2025-01-30 08:45:00+00:00,1738226700000,105120.01,105291.14,105060.0,105060.01,94.1007
2025-01-30 09:00:00+00:00,1738227600000,105060.01,105218.0,105021.36,105187.55,106.43489
2025-01-30 09:15:00+00:00,1738228500000,105187.55,105293.95,105162.49,105293.94,97.99571
2025-01-30 09:30:00+00:00,1738229400000,105293.95,105499.99,105278.05,105436.07,151.77316
2025-01-30 09:45:00+00:00,1738230300000,105436.07,105534.0,105373.17,105412.05,144.97213
2025-01-30 10:00:00+00:00,1738231200000,105412.05,105412.06,105117.63,105213.94,168.09649
2025-01-30 10:15:00+00:00,1738232100000,105213.93,105261.36,105132.07,105258.02,85.83923
2025-01-30 10:30:00+00:00,1738233000000,105258.01,105317.65,105186.55,105226.12,48.19504
2025-01-30 10:45:00+00:00,1738233900000,105226.12,105364.0,105200.0,105345.4,61.15985
2025-01-30 11:00:00+00:00,1738234800000,105345.41,105345.41,105078.01,105136.92,105.84935
2025-01-30 11:15:00+00:00,1738235700000,105136.92,105236.61,105080.88,105123.99,66.24839
2025-01-30 11:30:00+00:00,1738236600000,105123.99,105349.0,105109.65,105264.01,60.71271
2025-01-30 11:45:00+00:00,1738237500000,105264.01,105392.0,105207.54,105300.63,120.80072
2025-01-30 12:00:00+00:00,1738238400000,105300.63,105312.93,105112.0,105112.01,97.10953
2025-01-30 12:15:00+00:00,1738239300000,105112.0,105142.62,105000.0,105036.08,119.10374
2025-01-30 12:30:00+00:00,1738240200000,105036.09,105110.37,104880.0,104894.9,129.51711
2025-01-30 12:45:00+00:00,1738241100000,104894.91,105083.97,104836.85,105020.0,94.35418
2025-01-30 13:00:00+00:00,1738242000000,105020.01,105128.55,104929.72,105074.38,96.21418
2025-01-30 13:15:00+00:00,1738242900000,105074.39,105367.57,105074.39,105259.15,235.6012
2025-01-30 13:30:00+00:00,1738243800000,105259.14,105337.43,104915.4,105043.05,255.87522
2025-01-30 13:45:00+00:00,1738244700000,105043.04,105043.13,104836.58,104879.99,218.38002
2025-01-30 14:00:00+00:00,1738245600000,104879.99,105044.4,104660.0,104836.0,310.46567
2025-01-30 14:15:00+00:00,1738246500000,104836.0,104982.98,104733.33,104909.42,192.33444
2025-01-30 14:30:00+00:00,1738247400000,104909.42,105241.0,104768.48,105157.77,316.17834
2025-01-30 14:45:00+00:00,1738248300000,105157.15,106222.08,105148.26,105920.57,1393.159
2025-01-30 15:00:00+00:00,1738249200000,105920.57,106457.44,105751.01,106236.47,858.98898
2025-01-30 15:15:00+00:00,1738250100000,106236.47,106236.48,105353.85,105498.3,569.32602
2025-01-30 15:30:00+00:00,1738251000000,105498.3,105989.0,105450.0,105828.81,296.04672
2025-01-30 15:45:00+00:00,1738251900000,105828.82,106165.15,105459.64,105564.0,404.15713
2025-01-30 16:00:00+00:00,1738252800000,105563.99,105849.98,105455.3,105638.3,248.85288
2025-01-30 16:15:00+00:00,1738253700000,105638.29,106004.48,105544.0,105948.73,348.59595
2025-01-30 16:30:00+00:00,1738254600000,105948.73,106013.01,105687.01,105795.68,256.5176
2025-01-30 16:45:00+00:00,1738255500000,105795.68,105843.68,105624.53,105696.96,138.34753
2025-01-30 17:00:00+00:00,1738256400000,105696.96,105698.27,105272.72,105335.41,253.25501
2025-01-30 17:15:00+00:00,1738257300000,105335.4,105395.39,105184.0,105378.27,64.91021
